Transaction_ID,Date,Brand_Name,Product_Category,Region,Sales_Channel,Units_Sold,Unit_Price,Revenue,Cost,Profit
TXN-9634,6/27/2024,Dangote,Snack,Port Harcourt,Ecom,2000,386,772000,2000,770000
TXN-1776,7/9/2024,Colgate,Beverage,Lagos,Online,125,285,35625,1000,34625
TXN-5718,12/9/2024,Coca Cola,Snack,Enugu,Online,3000,740,2220000,3000,2217000
TXN-3105,10/31/2024,Indommee,Grocery,Abuja,Ecom,86,474,40764,3000,37764
TXN-1196,10/15/2024,Indommee,Toiletry,Port Harcourt,Wholesaler,1000,708,708000,0,708000
TXN-4337,2/9/2024,Unilvr,Toiletry,Abuja,Online,0,321,0,2000,-2000
TXN-953,10/16/2024,Pepsico,Grocery,Ibadan,Online,96,835,80160,2000,78160
TXN-9837,12/5/2024,Pepsico,Snack,Jos,Ecom,282,573,161586,0,161586
TXN-4286,12/17/2024,P&G,Toiletry,Kano,Retail Store,7,655,4585,2427,2158
TXN-3934,6/21/2024,Coca Cola,Toiletry,Port Harcourt,Ecom,296,190,56240,1164,55076
TXN-2453,10/15/2024,Dangote,Toiletry,Jos,Retail Store,2000,805,1610000,3583,1606417
TXN-2530,1/21/2024,Nestlee,Toiletry,Jos,Distributor,181,676,122356,7581,114775
TXN-2634,12/8/2024,Coca Cola,Dairy,Enugu,Wholesaler,234,505,118170,2224,115946
TXN-4408,11/15/2024,Dangote,Household,Enugu,Online,0,904,0,4025,-4025
TXN-7368,6/30/2024,Nestlee,Household,Kano,Online,1000,276,276000,0,276000
TXN-7653,8/19/2024,Reckit,Personal Care,Kano,Online,3000,679,2037000,1000,2036000
TXN-1490,4/25/2024,Indommee,Toiletry,Ibadan,Distributor,0,560,0,3000,-3000
TXN-9831,2/25/2024,P&G,Grocery,Lagos,Retail Store,0,808,0,3202,-3202
TXN-4043,4/15/2024,P&G,Personal Care,Enugu,Retail Store,2000,775,1550000,1158,1548842
TXN-4210,12/25/2024,Nestlee,Dairy,Lagos,Online,0,615,0,1000,-1000
TXN-5680,12/29/2024,Nestlee,Personal Care,Abuja,Retail Store,110,608,66880,6736,60144
TXN-8665,10/24/2024,Unilvr,Beverage,Lagos,Retail Store,186,751,139686,2000,137686
TXN-3167,6/29/2024,Pepsico,Grocery,Abuja,Online,222,801,177822,2145,175677
TXN-6158,7/22/2024,Nestlee,Toiletry,Abuja,Ecom,1000,142,142000,0,142000
TXN-3992,10/14/2024,Pepsico,Dairy,Jos,Distributor,2000,145,290000,3000,287000
TXN-8795,6/30/2024,Dangote,Personal Care,Enugu,Online,84,128,10752,6541,4211
TXN-1789,7/16/2024,P&G,Beverage,Benin City,Online,0,557,0,988,-988
TXN-1277,10/8/2024,Reckit,Personal Care,Kano,Wholesaler,1000,237,237000,2000,235000
TXN-3039,2/13/2024,Colgate,Dairy,Lagos,Ecom,1000,302,302000,6727,295273
TXN-7226,10/25/2024,Coca Cola,Dairy,Lagos,Distributor,1000,294,294000,3000,291000
TXN-2449,6/11/2024,Pepsico,Dairy,Enugu,Retail Store,73,806,58838,3915,54923
TXN-7590,1/29/2024,Nestlee,Dairy,Lagos,Online,0,636,0,6256,-6256
TXN-6807,1/10/2024,Unilvr,Snack,Enugu,Ecom,157,505,79285,2000,77285
TXN-3317,5/17/2024,P&G,Snack,Jos,Wholesaler,1000,304,304000,5731,298269
TXN-5799,10/23/2024,Dangote,Toiletry,Benin City,Wholesaler,210,292,61320,0,61320
TXN-1976,4/9/2024,Coca Cola,Personal Care,Jos,Retail Store,44,697,30668,6234,24434
TXN-3385,10/13/2024,Unilvr,Personal Care,Jos,Distributor,298,113,33674,3000,30674
TXN-2177,7/2/2024,Pepsico,Beverage,Ibadan,Retail Store,3000,310,930000,5677,924323
TXN-3334,10/4/2024,Reckit,Personal Care,Enugu,Retail Store,118,594,70092,6878,63214
TXN-7900,12/30/2024,Indommee,Grocery,Lagos,Online,82,903,74046,2000,72046
TXN-2784,5/28/2024,Colgate,Snack,Ibadan,Online,168,217,36456,1000,35456
TXN-7845,3/15/2024,Coca Cola,Household,Kano,Retail Store,204,468,95472,3338,92134
TXN-2530,9/18/2024,Dangote,Snack,Ibadan,Distributor,37,629,23273,1000,22273
TXN-9063,12/25/2024,Coca Cola,Dairy,Jos,Retail Store,1000,574,574000,4140,569860
TXN-6173,11/16/2024,Dangote,Grocery,Kano,Online,0,755,0,3000,-3000
TXN-5326,1/3/2024,Coca Cola,Household,Jos,Online,2000,234,468000,7098,460902
TXN-5671,3/6/2024,Colgate,Beverage,Benin City,Distributor,3000,185,555000,2641,552359
TXN-736,7/14/2024,Pepsico,Grocery,Enugu,Retail Store,297,218,64746,1000,63746
TXN-8272,7/4/2024,Coca Cola,Grocery,Benin City,Online,73,217,15841,788,15053
TXN-2994,2/7/2024,P&G,Household,Abuja,Online,271,143,38753,1000,37753
TXN-8263,4/6/2024,Coca Cola,Toiletry,Benin City,Online,12,964,11568,0,11568
TXN-7453,9/16/2024,Dangote,Snack,Jos,Retail Store,57,505,28785,2898,25887
TXN-3757,10/30/2024,Indommee,Beverage,Lagos,Distributor,227,589,133703,3000,130703
TXN-4314,11/11/2024,Indommee,Dairy,Enugu,Retail Store,1000,205,205000,2000,203000
TXN-2067,3/3/2024,P&G,Dairy,Abuja,Retail Store,168,742,124656,0,124656
TXN-7506,11/21/2024,Reckit,Household,Enugu,Retail Store,177,906,160362,1000,159362
TXN-3002,7/20/2024,Unilvr,Toiletry,Lagos,Wholesaler,2000,213,426000,3487,422513
TXN-2082,10/20/2024,Pepsico,Beverage,Abuja,Retail Store,0,101,0,0,0
TXN-3053,8/15/2024,P&G,Toiletry,Enugu,Online,75,419,31425,3000,28425
TXN-8610,10/11/2024,Pepsico,Grocery,Enugu,Distributor,2000,592,1184000,3323,1180677
TXN-5724,5/29/2024,P&G,Grocery,Lagos,Online,102,167,17034,3000,14034
TXN-2824,6/7/2024,Colgate,Dairy,Kano,Distributor,133,366,48678,2000,46678
TXN-6012,2/1/2024,Indommee,Dairy,Jos,Ecom,1000,593,593000,1000,592000
TXN-7593,12/22/2024,Nestlee,Personal Care,Port Harcourt,Ecom,1000,116,116000,3408,112592
TXN-3819,6/1/2024,Nestlee,Toiletry,Benin City,Ecom,240,285,68400,1485,66915
TXN-8059,6/26/2024,Indommee,Personal Care,Lagos,Retail Store,268,623,166964,4086,162878
TXN-6985,2/15/2024,Reckit,Beverage,Kano,Distributor,2000,873,1746000,1000,1745000
TXN-4650,10/26/2024,Unilvr,Dairy,Port Harcourt,Distributor,3000,885,2655000,6215,2648785
TXN-7001,11/12/2024,Coca Cola,Personal Care,Enugu,Online,236,289,68204,4711,63493
TXN-9414,1/4/2024,P&G,Snack,Ibadan,Ecom,4,355,1420,2000,-580
TXN-9609,8/20/2024,Unilvr,Grocery,Benin City,Ecom,3000,868,2604000,3725,2600275
TXN-8263,5/18/2024,Coca Cola,Beverage,Ibadan,Wholesaler,55,664,36520,7139,29381
TXN-1978,5/26/2024,Colgate,Grocery,Benin City,Retail Store,0,434,0,1000,-1000
TXN-7704,12/18/2024,Indommee,Toiletry,Kano,Retail Store,1000,681,681000,0,681000
TXN-5894,3/30/2024,Nestlee,Personal Care,Lagos,Ecom,177,716,126732,3000,123732
TXN-902,3/22/2024,Pepsico,Beverage,Benin City,Wholesaler,240,627,150480,1000,149480
TXN-8429,1/30/2024,Reckit,Snack,Benin City,Retail Store,3000,862,2586000,2000,2584000
TXN-8807,3/10/2024,Indommee,Toiletry,Port Harcourt,Retail Store,189,661,124929,3649,121280
TXN-3057,5/24/2024,Pepsico,Toiletry,Lagos,Distributor,1000,181,181000,6885,174115
TXN-3088,4/6/2024,Colgate,Household,Jos,Retail Store,0,135,0,2020,-2020
TXN-7858,10/3/2024,Pepsico,Household,Abuja,Distributor,1000,810,810000,2837,807163
TXN-7023,3/22/2024,Dangote,Personal Care,Port Harcourt,Retail Store,96,942,90432,1305,89127
TXN-1520,1/16/2024,Reckit,Snack,Kano,Retail Store,100,875,87500,1000,86500
TXN-6275,4/1/2024,Colgate,Toiletry,Enugu,Distributor,170,548,93160,2045,91115
TXN-97,11/17/2024,Nestlee,Snack,Abuja,Distributor,84,930,78120,0,78120
TXN-7089,10/24/2024,Coca Cola,Grocery,Ibadan,Retail Store,2000,950,1900000,6306,1893694
TXN-1966,6/27/2024,Nestlee,Toiletry,Ibadan,Wholesaler,142,617,87614,0,87614
TXN-8669,7/31/2024,Colgate,Snack,Lagos,Distributor,3000,231,693000,0,693000
TXN-8512,5/6/2024,P&G,Beverage,Enugu,Distributor,2000,771,1542000,2000,1540000
TXN-8415,4/23/2024,Indommee,Personal Care,Lagos,Online,277,334,92518,3054,89464
TXN-9576,7/17/2024,Nestlee,Grocery,Abuja,Online,0,606,0,7635,-7635
TXN-2266,9/14/2024,Coca Cola,Household,Benin City,Retail Store,0,519,0,608,-608
TXN-4584,1/24/2024,Indommee,Personal Care,Lagos,Retail Store,241,650,156650,2000,154650
TXN-6783,5/31/2024,Colgate,Toiletry,Enugu,Distributor,228,502,114456,3000,111456
TXN-732,10/3/2024,Colgate,Grocery,Ibadan,Retail Store,255,197,50235,3000,47235
TXN-3485,9/18/2024,P&G,Beverage,Kano,Online,1000,813,813000,5934,807066
TXN-9812,9/26/2024,P&G,Snack,Lagos,Wholesaler,42,906,38052,1222,36830
TXN-1340,4/24/2024,Unilvr,Household,Lagos,Retail Store,151,570,86070,4429,81641
TXN-4273,11/30/2024,Coca Cola,Toiletry,Jos,Distributor,283,960,271680,3000,268680
TXN-6460,12/22/2024,Pepsico,Toiletry,Enugu,Wholesaler,3000,239,717000,3000,714000
TXN-6707,7/10/2024,Pepsico,Snack,Abuja,Online,1000,316,316000,3519,312481
TXN-1653,12/11/2024,Indommee,Household,Ibadan,Wholesaler,73,425,31025,2208,28817
TXN-8860,5/20/2024,Indommee,Personal Care,Jos,Online,0,661,0,5497,-5497
TXN-8489,8/7/2024,Indommee,Personal Care,Abuja,Online,3000,210,630000,3000,627000
TXN-4085,5/16/2024,Dangote,Beverage,Benin City,Online,38,323,12274,2000,10274
TXN-8246,4/25/2024,Reckit,Toiletry,Abuja,Online,0,902,0,0,0
TXN-6184,7/11/2024,Reckit,Grocery,Jos,Retail Store,220,449,98780,0,98780
TXN-4583,5/11/2024,Dangote,Personal Care,Ibadan,Ecom,86,768,66048,7183,58865
TXN-6095,9/19/2024,Nestlee,Dairy,Ibadan,Ecom,214,561,120054,3271,116783
TXN-5774,12/17/2024,Indommee,Personal Care,Kano,Online,3000,756,2268000,2000,2266000
TXN-8839,10/16/2024,Indommee,Household,Lagos,Retail Store,291,390,113490,4541,108949
TXN-1990,4/8/2024,Coca Cola,Toiletry,Lagos,Retail Store,0,580,0,3865,-3865
TXN-9351,5/22/2024,Dangote,Household,Jos,Wholesaler,0,340,0,3000,-3000
TXN-3832,6/18/2024,Pepsico,Grocery,Enugu,Online,0,637,0,916,-916
TXN-2787,4/16/2024,Unilvr,Grocery,Enugu,Retail Store,0,709,0,2036,-2036
TXN-4588,3/19/2024,Reckit,Beverage,Abuja,Retail Store,281,466,130946,2000,128946
TXN-9317,2/23/2024,Colgate,Grocery,Abuja,Retail Store,1000,834,834000,7041,826959
TXN-5747,4/16/2024,Pepsico,Personal Care,Port Harcourt,Retail Store,2000,936,1872000,0,1872000
TXN-8210,1/5/2024,Unilvr,Household,Port Harcourt,Wholesaler,2000,449,898000,3916,894084
TXN-3489,9/18/2024,Nestlee,Household,Kano,Online,160,953,152480,3841,148639
TXN-306,2/24/2024,Dangote,Snack,Enugu,Online,236,225,53100,3000,50100
TXN-5944,9/10/2024,Reckit,Personal Care,Benin City,Online,158,455,71890,2000,69890
TXN-6362,1/20/2024,Colgate,Dairy,Abuja,Ecom,3000,136,408000,1767,406233
TXN-559,6/10/2024,Reckit,Personal Care,Abuja,Distributor,137,231,31647,2675,28972
TXN-5179,2/20/2024,Indommee,Dairy,Enugu,Retail Store,294,638,187572,5335,182237
TXN-975,9/8/2024,Pepsico,Household,Ibadan,Online,0,172,0,3000,-3000
TXN-1520,9/1/2024,Reckit,Dairy,Ibadan,Online,235,424,99640,7554,92086
TXN-6747,12/22/2024,P&G,Household,Jos,Distributor,150,975,146250,1205,145045
TXN-9132,1/9/2024,Unilvr,Beverage,Kano,Wholesaler,2000,811,1622000,4894,1617106
TXN-970,5/4/2024,Unilvr,Grocery,Port Harcourt,Wholesaler,3000,152,456000,7610,448390
TXN-6239,7/21/2024,Pepsico,Toiletry,Abuja,Retail Store,3000,531,1593000,1000,1592000
TXN-2430,8/24/2024,Colgate,Personal Care,Benin City,Retail Store,1000,787,787000,6148,780852
TXN-8101,10/5/2024,Dangote,Dairy,Port Harcourt,Online,0,743,0,3000,-3000
TXN-6393,2/12/2024,Pepsico,Snack,Port Harcourt,Distributor,3000,707,2121000,3000,2118000
TXN-4040,3/16/2024,Colgate,Personal Care,Enugu,Online,0,877,0,1000,-1000
TXN-4865,8/31/2024,Nestlee,Beverage,Port Harcourt,Wholesaler,267,655,174885,1000,173885
TXN-9874,6/10/2024,Unilvr,Toiletry,Jos,Distributor,1,787,787,6574,-5787
TXN-1345,2/27/2024,Colgate,Grocery,Abuja,Online,59,184,10856,5011,5845
TXN-7228,12/11/2024,Coca Cola,Dairy,Benin City,Retail Store,3000,827,2481000,1000,2480000
TXN-523,4/13/2024,Colgate,Personal Care,Ibadan,Ecom,275,823,226325,0,226325
TXN-6912,5/20/2024,Unilvr,Snack,Lagos,Ecom,0,226,0,6320,-6320
TXN-635,5/26/2024,Unilvr,Toiletry,Kano,Retail Store,123,133,16359,5792,10567
TXN-3135,2/2/2024,Dangote,Dairy,Ibadan,Online,240,996,239040,6902,232138
TXN-1740,7/23/2024,Coca Cola,Personal Care,Port Harcourt,Distributor,2000,901,1802000,1000,1801000
TXN-6830,3/18/2024,Indommee,Grocery,Abuja,Online,75,181,13575,863,12712
TXN-6213,8/31/2024,Pepsico,Grocery,Lagos,Ecom,2000,132,264000,0,264000
TXN-3660,9/7/2024,Reckit,Dairy,Ibadan,Retail Store,0,776,0,0,0
TXN-2340,7/24/2024,Coca Cola,Dairy,Enugu,Ecom,69,531,36639,2000,34639
TXN-362,6/29/2024,Nestlee,Personal Care,Port Harcourt,Wholesaler,1000,454,454000,1000,453000
TXN-3424,11/9/2024,Reckit,Dairy,Port Harcourt,Online,2000,928,1856000,1000,1855000
TXN-5415,1/6/2024,P&G,Beverage,Jos,Retail Store,0,124,0,2769,-2769
TXN-4762,1/25/2024,Nestlee,Beverage,Benin City,Online,1000,250,250000,7438,242562
TXN-6923,6/7/2024,P&G,Toiletry,Benin City,Online,170,570,96900,4247,92653
TXN-5060,7/8/2024,Reckit,Beverage,Kano,Ecom,2000,664,1328000,0,1328000
TXN-4279,10/29/2024,Coca Cola,Household,Jos,Retail Store,28,795,22260,7355,14905
TXN-6546,7/3/2024,Indommee,Snack,Port Harcourt,Retail Store,1000,722,722000,0,722000
TXN-7872,9/10/2024,Unilvr,Toiletry,Kano,Distributor,3000,680,2040000,3490,2036510
TXN-8193,9/4/2024,P&G,Household,Enugu,Retail Store,33,866,28578,5008,23570
TXN-807,1/1/2024,Unilvr,Household,Enugu,Online,90,214,19260,2000,17260
TXN-4925,2/20/2024,Unilvr,Household,Abuja,Distributor,81,141,11421,4495,6926
TXN-7357,5/30/2024,Nestlee,Snack,Enugu,Retail Store,209,915,191235,5433,185802
TXN-6683,12/8/2024,Colgate,Household,Enugu,Retail Store,105,669,70245,3000,67245
TXN-3197,8/26/2024,Pepsico,Grocery,Kano,Wholesaler,1000,841,841000,1803,839197
TXN-924,4/25/2024,Indommee,Household,Port Harcourt,Distributor,3000,301,903000,7981,895019
TXN-3295,3/23/2024,P&G,Toiletry,Enugu,Online,0,571,0,2000,-2000
TXN-9333,5/30/2024,Nestlee,Beverage,Lagos,Retail Store,2000,253,506000,4210,501790
TXN-8409,5/18/2024,P&G,Toiletry,Port Harcourt,Distributor,211,272,57392,6629,50763
TXN-1166,1/8/2024,Colgate,Household,Kano,Retail Store,1000,423,423000,3000,420000
TXN-6259,3/4/2024,Colgate,Grocery,Kano,Retail Store,0,924,0,1000,-1000
TXN-2242,9/7/2024,Colgate,Personal Care,Abuja,Wholesaler,287,472,135464,3000,132464
TXN-7662,9/15/2024,Coca Cola,Snack,Port Harcourt,Retail Store,2000,581,1162000,3000,1159000
TXN-1261,7/17/2024,Unilvr,Household,Benin City,Online,280,837,234360,6553,227807
TXN-2870,3/13/2024,Coca Cola,Grocery,Enugu,Ecom,1000,849,849000,2596,846404
TXN-5151,4/12/2024,Nestlee,Snack,Port Harcourt,Retail Store,194,332,64408,4588,59820
TXN-5779,10/31/2024,Indommee,Grocery,Benin City,Retail Store,207,389,80523,4835,75688
TXN-5868,7/15/2024,Indommee,Beverage,Jos,Retail Store,0,610,0,6354,-6354
TXN-7888,10/18/2024,P&G,Beverage,Jos,Online,2000,370,740000,2297,737703
TXN-4071,5/17/2024,Colgate,Dairy,Kano,Online,147,346,50862,2778,48084
TXN-1805,11/2/2024,Unilvr,Personal Care,Enugu,Distributor,0,618,0,1440,-1440
TXN-4706,9/12/2024,Dangote,Snack,Enugu,Online,2000,897,1794000,1000,1793000
TXN-6450,6/15/2024,P&G,Toiletry,Benin City,Ecom,1000,105,105000,1761,103239
TXN-817,6/8/2024,Unilvr,Toiletry,Lagos,Online,3000,723,2169000,0,2169000
TXN-254,6/26/2024,Coca Cola,Household,Port Harcourt,Distributor,156,681,106236,7218,99018
TXN-9240,10/9/2024,Coca Cola,Snack,Benin City,Online,292,1000,292000,4242,287758
TXN-6659,1/30/2024,Pepsico,Grocery,Lagos,Retail Store,3000,921,2763000,3000,2760000
TXN-6546,11/4/2024,Colgate,Personal Care,Lagos,Online,185,728,134680,3778,130902
TXN-346,4/25/2024,Reckit,Personal Care,Enugu,Ecom,270,307,82890,5280,77610
TXN-2447,7/27/2024,Dangote,Dairy,Abuja,Distributor,84,189,15876,3000,12876
TXN-6291,7/18/2024,Coca Cola,Toiletry,Enugu,Online,0,172,0,2000,-2000
TXN-6173,12/8/2024,Coca Cola,Grocery,Lagos,Retail Store,3000,680,2040000,1405,2038595
TXN-9435,9/26/2024,Reckit,Dairy,Ibadan,Online,2000,772,1544000,2000,1542000
TXN-439,8/4/2024,Unilvr,Grocery,Benin City,Wholesaler,0,691,0,4352,-4352
TXN-4929,8/30/2024,P&G,Toiletry,Benin City,Retail Store,156,828,129168,4590,124578
TXN-9629,4/16/2024,Reckit,Beverage,Port Harcourt,Retail Store,0,462,0,617,-617
TXN-256,5/30/2024,Indommee,Personal Care,Abuja,Online,13,990,12870,5747,7123
TXN-451,7/16/2024,Coca Cola,Snack,Jos,Online,117,519,60723,0,60723
TXN-9034,7/31/2024,Coca Cola,Toiletry,Port Harcourt,Retail Store,3000,919,2757000,1000,2756000
TXN-6459,11/19/2024,Nestlee,Household,Enugu,Online,64,670,42880,1000,41880
TXN-2974,9/27/2024,Dangote,Toiletry,Lagos,Online,1000,622,622000,5321,616679
TXN-5944,11/21/2024,Pepsico,Personal Care,Benin City,Online,279,117,32643,3000,29643
TXN-6894,2/13/2024,Dangote,Dairy,Lagos,Ecom,182,360,65520,2407,63113
TXN-8606,6/19/2024,Colgate,Household,Benin City,Wholesaler,0,874,0,2000,-2000
TXN-8696,3/3/2024,Reckit,Personal Care,Ibadan,Online,2000,977,1954000,2163,1951837
TXN-1960,4/23/2024,Unilvr,Household,Abuja,Distributor,57,242,13794,4844,8950
TXN-4477,12/7/2024,Dangote,Beverage,Benin City,Online,148,191,28268,3000,25268
TXN-4351,10/21/2024,P&G,Grocery,Lagos,Ecom,193,100,19300,2000,17300
TXN-6724,1/28/2024,Pepsico,Snack,Benin City,Online,146,727,106142,0,106142
TXN-1960,6/1/2024,Reckit,Toiletry,Enugu,Ecom,246,386,94956,2000,92956
TXN-3329,4/15/2024,Reckit,Beverage,Enugu,Distributor,68,302,20536,7672,12864
TXN-6871,2/19/2024,Reckit,Household,Ibadan,Retail Store,0,596,0,2151,-2151
TXN-6529,3/21/2024,Pepsico,Household,Ibadan,Retail Store,90,381,34290,4272,30018
TXN-2485,9/18/2024,Reckit,Household,Port Harcourt,Online,184,674,124016,3000,121016
TXN-4706,8/8/2024,Unilvr,Snack,Kano,Online,0,332,0,3000,-3000
TXN-2887,12/13/2024,Colgate,Household,Jos,Retail Store,0,781,0,3710,-3710
TXN-1022,7/4/2024,Colgate,Household,Enugu,Online,0,478,0,0,0
TXN-7003,3/3/2024,Pepsico,Toiletry,Lagos,Ecom,31,568,17608,1414,16194
TXN-7845,7/24/2024,Colgate,Dairy,Abuja,Distributor,101,270,27270,7500,19770
TXN-3652,2/1/2024,Unilvr,Toiletry,Port Harcourt,Wholesaler,2000,654,1308000,0,1308000
TXN-1167,12/13/2024,P&G,Beverage,Port Harcourt,Wholesaler,1000,310,310000,3000,307000
TXN-599,1/9/2024,Colgate,Toiletry,Port Harcourt,Distributor,162,336,54432,7002,47430
TXN-1523,10/21/2024,Nestlee,Grocery,Jos,Ecom,233,929,216457,0,216457
TXN-5264,5/18/2024,Indommee,Household,Lagos,Distributor,3000,948,2844000,7605,2836395
TXN-6330,3/2/2024,Colgate,Dairy,Port Harcourt,Wholesaler,3000,166,498000,2000,496000
TXN-9211,10/1/2024,Nestlee,Household,Jos,Ecom,201,284,57084,1000,56084
TXN-6844,6/28/2024,P&G,Grocery,Kano,Retail Store,1000,659,659000,1409,657591
TXN-6224,12/7/2024,Reckit,Toiletry,Ibadan,Online,2000,505,1010000,5292,1004708
TXN-3401,6/13/2024,Coca Cola,Personal Care,Enugu,Online,113,490,55370,2454,52916
TXN-4222,6/9/2024,Reckit,Household,Ibadan,Ecom,33,670,22110,2000,20110
TXN-8101,11/26/2024,Colgate,Toiletry,Lagos,Wholesaler,47,315,14805,4154,10651
TXN-8856,1/17/2024,Unilvr,Snack,Port Harcourt,Retail Store,0,357,0,0,0
TXN-256,1/27/2024,Reckit,Grocery,Abuja,Retail Store,3000,188,564000,1627,562373
TXN-3194,8/18/2024,Pepsico,Grocery,Enugu,Wholesaler,85,268,22780,2000,20780
TXN-7374,12/18/2024,Coca Cola,Household,Kano,Ecom,2000,866,1732000,3000,1729000
TXN-7097,4/19/2024,Indommee,Beverage,Port Harcourt,Wholesaler,232,575,133400,0,133400
TXN-7886,4/9/2024,Reckit,Snack,Abuja,Wholesaler,219,225,49275,2000,47275
TXN-936,5/31/2024,P&G,Household,Port Harcourt,Wholesaler,33,801,26433,3000,23433
TXN-1513,12/21/2024,P&G,Grocery,Lagos,Ecom,20,805,16100,1000,15100
TXN-9917,10/27/2024,Dangote,Personal Care,Port Harcourt,Retail Store,119,706,84014,1567,82447
TXN-4831,7/22/2024,Nestlee,Grocery,Abuja,Distributor,3000,410,1230000,2361,1227639
TXN-9885,1/30/2024,Unilvr,Household,Benin City,Retail Store,119,124,14756,3000,11756
TXN-8875,3/30/2024,Dangote,Household,Lagos,Online,246,580,142680,567,142113
TXN-8314,11/29/2024,Pepsico,Dairy,Kano,Ecom,1000,689,689000,3896,685104
TXN-7641,12/20/2024,Unilvr,Personal Care,Abuja,Online,207,850,175950,6702,169248
TXN-9771,4/25/2024,Colgate,Household,Enugu,Online,2000,712,1424000,4561,1419439
TXN-9087,4/8/2024,Unilvr,Dairy,Port Harcourt,Retail Store,2000,914,1828000,6093,1821907
TXN-4349,7/3/2024,Dangote,Grocery,Jos,Retail Store,43,681,29283,3000,26283
TXN-1522,10/27/2024,Indommee,Snack,Jos,Retail Store,113,911,102943,4262,98681
TXN-7653,7/5/2024,Reckit,Snack,Abuja,Ecom,86,549,47214,4471,42743
TXN-9640,2/18/2024,Pepsico,Household,Enugu,Online,2000,969,1938000,2461,1935539
TXN-5750,5/12/2024,Pepsico,Household,Enugu,Online,256,811,207616,0,207616
TXN-3723,6/26/2024,Unilvr,Beverage,Enugu,Ecom,109,556,60604,2000,58604
TXN-1090,7/6/2024,P&G,Personal Care,Port Harcourt,Retail Store,21,599,12579,2000,10579
TXN-1329,8/2/2024,Reckit,Personal Care,Abuja,Retail Store,8,202,1616,2167,-551
TXN-3213,11/30/2024,Colgate,Dairy,Abuja,Online,3000,487,1461000,7985,1453015
TXN-1545,9/18/2024,Pepsico,Snack,Port Harcourt,Wholesaler,256,978,250368,4794,245574
TXN-641,1/16/2024,Reckit,Toiletry,Abuja,Online,3000,217,651000,4026,646974
TXN-7284,5/17/2024,Nestlee,Personal Care,Port Harcourt,Retail Store,3000,884,2652000,0,2652000
TXN-5385,1/20/2024,Coca Cola,Personal Care,Enugu,Online,210,178,37380,1550,35830
TXN-133,2/3/2024,Indommee,Personal Care,Port Harcourt,Retail Store,1000,341,341000,3000,338000
TXN-8096,1/5/2024,Coca Cola,Household,Kano,Distributor,34,855,29070,5575,23495
TXN-4587,9/10/2024,P&G,Household,Ibadan,Online,3000,638,1914000,3508,1910492
TXN-703,11/12/2024,Nestlee,Grocery,Ibadan,Retail Store,94,589,55366,7274,48092
TXN-8841,12/21/2024,P&G,Personal Care,Lagos,Wholesaler,96,531,50976,2001,48975
TXN-8960,6/22/2024,P&G,Dairy,Ibadan,Ecom,134,358,47972,7346,40626
TXN-1060,10/14/2024,Dangote,Beverage,Kano,Retail Store,205,917,187985,2000,185985
TXN-1956,7/21/2024,Reckit,Dairy,Kano,Ecom,2000,686,1372000,0,1372000
TXN-8433,6/8/2024,P&G,Dairy,Enugu,Online,114,558,63612,2572,61040
TXN-2194,3/10/2024,Unilvr,Household,Abuja,Distributor,1000,357,357000,4594,352406
TXN-9937,8/25/2024,Reckit,Personal Care,Enugu,Online,1000,533,533000,2000,531000
TXN-9877,5/10/2024,Pepsico,Toiletry,Port Harcourt,Online,140,686,96040,2000,94040
TXN-6701,8/10/2024,Coca Cola,Household,Lagos,Retail Store,2000,820,1640000,1000,1639000
TXN-9866,10/23/2024,Nestlee,Grocery,Benin City,Online,70,940,65800,2000,63800
TXN-521,4/23/2024,Pepsico,Personal Care,Kano,Online,0,317,0,1958,-1958
TXN-6323,1/28/2024,P&G,Snack,Kano,Ecom,1000,799,799000,0,799000
TXN-3808,10/24/2024,Coca Cola,Dairy,Kano,Wholesaler,2000,850,1700000,1000,1699000
TXN-65,5/26/2024,Colgate,Toiletry,Lagos,Retail Store,2000,581,1162000,0,1162000
TXN-4172,8/11/2024,Dangote,Household,Port Harcourt,Wholesaler,195,447,87165,3000,84165
TXN-967,7/19/2024,Dangote,Toiletry,Enugu,Wholesaler,2000,899,1798000,2000,1796000
TXN-3939,5/20/2024,Indommee,Household,Lagos,Online,2000,691,1382000,0,1382000
TXN-3763,7/30/2024,Nestlee,Grocery,Enugu,Online,251,250,62750,4540,58210
